OrderId,Dated,ResortId,Resort,VendorId,Vendor,Arrival,Departure,PropertyType,PropertyTypeId,RoomType,RoomTypeId,Studio,Bed1,Bed2,Bed3,Bed4,Status,MinUnits
98669,2025-05-20 20:13:26.713,104,Patriot's Place Resort,2,Wyndham,2026-07-01,2026-07-07,None,12,Suite,3,False,True,False,False,False,Searching,0
101078,2025-08-02 12:15:56.357,104,Patriot's Place Resort,2,Wyndham,2026-07-02,2026-07-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99434,2025-06-13 10:13:52.563,104,Patriot's Place Resort,2,Wyndham,2026-07-03,2026-07-05,None,12,Suite,3,False,True,False,False,False,Searching,0
102954,2025-09-20 23:36:03.707,104,Patriot's Place Resort,2,Wyndham,2026-09-20,2026-09-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102325,2025-09-05 18:39:00.300,105,Kingsgate Resort,2,Wyndham,2025-09-21,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102600,2025-09-12 09:35:15.937,105,Kingsgate Resort,2,Wyndham,2025-10-06,2025-11-14,None,12,Suite,3,False,True,False,False,False,Searching,0
102600,2025-09-12 09:35:15.937,105,Kingsgate Resort,2,Wyndham,2025-10-06,2025-11-14,None,12,Suite,3,False,True,False,False,False,Searching,0
102600,2025-09-12 09:35:15.937,105,Kingsgate Resort,2,Wyndham,2025-10-06,2025-11-14,None,12,Suite,3,False,True,False,False,False,Searching,0
102600,2025-09-12 09:35:15.937,105,Kingsgate Resort,2,Wyndham,2025-10-06,2025-11-14,None,12,Suite,3,False,True,False,False,False,Searching,0
102286,2025-09-04 19:02:31.767,105,Kingsgate Resort,2,Wyndham,2025-10-09,2025-10-12,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102227,2025-09-03 12:40:35.480,105,Kingsgate Resort,2,Wyndham,2025-10-09,2025-10-12,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102323,2025-09-05 17:32:07.633,105,Kingsgate Resort,2,Wyndham,2025-10-10,2025-10-13,None,12,Suite,3,False,True,False,False,False,Searching,0
102366,2025-09-06 16:17:46.323,105,Kingsgate Resort,2,Wyndham,2025-10-10,2025-10-13,None,12,Suite,3,False,True,False,False,False,Searching,0
103198,2025-09-26 21:07:57.990,105,Kingsgate Resort,2,Wyndham,2025-10-11,2025-10-14,None,12,Suite,3,False,True,False,False,False,Searching,0
103141,2025-09-25 15:21:17.803,105,Kingsgate Resort,2,Wyndham,2025-10-16,2025-10-19,None,12,Suite,3,False,True,False,False,False,Searching,0
99872,2025-06-27 14:51:56.930,105,Kingsgate Resort,2,Wyndham,2025-12-02,2025-12-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
95551,2025-03-09 20:26:42.760,105,Kingsgate Resort,2,Wyndham,2025-12-04,2025-12-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92486,2025-01-12 12:04:35.253,105,Kingsgate Resort,2,Wyndham,2026-04-19,2026-04-22,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100603,2025-07-19 23:42:44.417,105,Kingsgate Resort,2,Wyndham,2026-05-09,2026-05-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92520,2025-01-12 20:08:26.630,105,Kingsgate Resort,2,Wyndham,2026-05-13,2026-05-17,None,12,Deluxe,2,False,False,True,False,False,Searching,0
91396,2024-12-17 15:34:14.750,105,Kingsgate Resort,2,Wyndham,2026-05-13,2026-05-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97855,2025-04-27 21:35:43.647,105,Kingsgate Resort,2,Wyndham,2026-05-14,2026-05-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
93703,2025-02-06 20:25:40.090,105,Kingsgate Resort,2,Wyndham,2026-05-14,2026-05-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99971,2025-06-30 12:35:35.217,105,Kingsgate Resort,2,Wyndham,2026-06-28,2026-07-03,None,12,Suite,3,False,True,False,False,False,Searching,0
103185,2025-09-26 16:19:56.857,106,Bali Hai Villas,2,Wyndham,2025-12-22,2025-12-26,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101773,2025-08-22 15:37:34.237,106,Bali Hai Villas,2,Wyndham,2026-01-05,2026-01-13,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101853,2025-08-25 02:58:39.320,106,Bali Hai Villas,2,Wyndham,2026-01-07,2026-01-09,None,12,Suite,3,False,True,False,False,False,Searching,0
102666,2025-09-13 20:04:29.613,106,Bali Hai Villas,2,Wyndham,2026-02-07,2026-02-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99888,2025-06-27 21:56:07.247,106,Bali Hai Villas,2,Wyndham,2026-02-10,2026-02-17,None,12,Suite,3,False,True,False,False,False,Searching,0
101131,2025-08-03 22:55:50.377,106,Bali Hai Villas,2,Wyndham,2026-02-11,2026-02-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101029,2025-08-01 00:42:07.563,106,Bali Hai Villas,2,Wyndham,2026-02-11,2026-02-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102993,2025-09-22 01:14:01.927,106,Bali Hai Villas,2,Wyndham,2026-02-13,2026-02-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101920,2025-08-26 19:41:39.920,106,Bali Hai Villas,2,Wyndham,2026-02-17,2026-03-05,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100987,2025-07-31 01:07:43.143,106,Bali Hai Villas,2,Wyndham,2026-03-07,2026-03-14,None,12,Suite,3,False,True,False,False,False,Searching,0
102595,2025-09-12 07:46:48.813,106,Bali Hai Villas,2,Wyndham,2026-03-16,2026-03-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103016,2025-09-22 17:32:55.357,106,Bali Hai Villas,2,Wyndham,2026-03-17,2026-03-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103172,2025-09-26 10:56:07.153,106,Bali Hai Villas,2,Wyndham,2026-03-18,2026-03-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100051,2025-07-02 00:07:22.540,106,Bali Hai Villas,2,Wyndham,2026-03-30,2026-04-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
96233,2025-03-20 19:43:44.017,106,Bali Hai Villas,2,Wyndham,2026-03-30,2026-04-03,None,12,Suite,3,False,True,False,False,False,Searching,0
96221,2025-03-20 17:33:40.117,106,Bali Hai Villas,2,Wyndham,2026-03-31,2026-04-05,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103147,2025-09-25 17:30:52.557,106,Bali Hai Villas,2,Wyndham,2026-04-01,2026-04-03,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99522,2025-06-16 01:36:21.920,106,Bali Hai Villas,2,Wyndham,2026-06-24,2026-06-27,None,12,Deluxe,2,False,False,True,False,False,Searching,0
93730,2025-02-07 12:11:19.843,107,Governor's Green Resort,2,Wyndham,2025-12-03,2025-12-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
93726,2025-02-07 11:07:00.503,107,Governor's Green Resort,2,Wyndham,2025-12-03,2025-12-07,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100045,2025-07-01 21:44:59.570,107,Governor's Green Resort,2,Wyndham,2025-12-06,2025-12-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102510,2025-09-09 19:15:59.983,107,Governor's Green Resort,2,Wyndham,2025-12-16,2026-01-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
97369,2025-04-14 18:58:39.583,107,Governor's Green Resort,2,Wyndham,2025-12-31,2026-01-06,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94684,2025-02-24 16:14:25.433,107,Governor's Green Resort,2,Wyndham,2026-05-14,2026-05-16,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102354,2025-09-06 10:24:58.057,108,Sedona Resort,2,Wyndham,2025-12-13,2025-12-17,None,12,Suite,3,False,True,False,False,False,Searching,0
98620,2025-05-19 13:22:43.250,108,Sedona Resort,2,Wyndham,2026-01-21,2026-01-29,None,12,Suite,3,False,True,False,False,False,Searching,0
89182,2024-10-21 16:02:18.673,109,Flagstaff Resort,2,Wyndham,2025-10-03,2025-10-13,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102632,2025-09-12 21:02:37.003,109,Flagstaff Resort,2,Wyndham,2025-10-09,2025-10-12,None,12,Deluxe,2,False,False,True,False,False,Searching,0
95119,2025-03-03 20:32:37.817,109,Flagstaff Resort,2,Wyndham,2025-10-12,2025-10-19,None,12,Deluxe,2,False,True,False,False,False,Searching,2
98184,2025-05-06 09:29:43.033,109,Flagstaff Resort,2,Wyndham,2025-10-16,2025-10-21,None,12,Deluxe,2,False,True,False,False,False,Searching,2
94594,2025-02-23 16:59:04.447,109,Flagstaff Resort,2,Wyndham,2025-11-14,2025-11-16,None,12,Deluxe,2,False,False,True,False,False,Searching,2
100865,2025-07-27 13:35:37.123,109,Flagstaff Resort,2,Wyndham,2025-11-25,2025-11-29,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102749,2025-09-16 02:35:45.707,109,Flagstaff Resort,2,Wyndham,2025-11-26,2025-12-01,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101216,2025-08-06 00:04:51.643,109,Flagstaff Resort,2,Wyndham,2026-01-05,2026-01-10,None,12,Deluxe,2,False,False,True,False,False,Searching,15
93917,2025-02-11 10:58:51.023,109,Flagstaff Resort,2,Wyndham,2026-02-01,2026-02-14,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102983,2025-09-21 19:42:06.730,109,Flagstaff Resort,2,Wyndham,2026-03-01,2026-03-04,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101838,2025-08-24 19:58:09.590,109,Flagstaff Resort,2,Wyndham,2026-03-07,2026-03-13,None,12,Deluxe,2,False,True,False,False,False,Searching,0
100352,2025-07-13 15:40:03.280,109,Flagstaff Resort,2,Wyndham,2026-03-21,2026-03-28,None,12,Deluxe,2,False,True,False,False,False,Searching,0
97666,2025-04-22 19:32:54.837,109,Flagstaff Resort,2,Wyndham,2026-04-02,2026-04-05,None,12,Deluxe,2,False,True,False,False,False,Searching,0
100816,2025-07-25 15:51:50.400,109,Flagstaff Resort,2,Wyndham,2026-04-05,2026-04-10,None,12,Deluxe,2,False,True,False,False,False,Searching,0
100836,2025-07-26 12:04:52.233,109,Flagstaff Resort,2,Wyndham,2026-04-15,2026-04-25,None,12,Deluxe,2,False,True,False,False,False,Searching,0
99848,2025-06-26 19:15:38.047,109,Flagstaff Resort,2,Wyndham,2026-05-07,2026-05-11,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101105,2025-08-03 13:46:36.450,109,Flagstaff Resort,2,Wyndham,2026-09-26,2026-09-30,None,12,Deluxe,2,False,True,False,False,False,Searching,0
100776,2025-07-24 11:40:19.287,114,Bentley Brook Resort,2,Wyndham,2025-12-24,2025-12-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100780,2025-07-24 14:20:58.977,114,Bentley Brook Resort,2,Wyndham,2025-12-24,2025-12-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94867,2025-02-27 11:25:09.630,114,Bentley Brook Resort,2,Wyndham,2025-12-28,2025-12-30,None,12,Deluxe,2,False,False,True,False,False,Searching,0
93468,2025-02-01 19:24:12.970,114,Bentley Brook Resort,2,Wyndham,2025-12-29,2026-01-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102156,2025-09-01 20:04:14.053,114,Bentley Brook Resort,2,Wyndham,2025-12-30,2026-01-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102049,2025-08-29 23:47:06.110,114,Bentley Brook Resort,2,Wyndham,2025-12-30,2026-01-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92578,2025-01-13 22:43:57.623,114,Bentley Brook Resort,2,Wyndham,2026-01-01,2026-01-04,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94245,2025-02-17 23:17:02.690,114,Bentley Brook Resort,2,Wyndham,2026-01-16,2026-01-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
93215,2025-01-26 19:04:03.173,114,Bentley Brook Resort,2,Wyndham,2026-01-17,2026-01-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102047,2025-08-29 23:01:55.457,114,Bentley Brook Resort,2,Wyndham,2026-01-21,2026-01-25,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100667,2025-07-21 13:57:29.080,114,Bentley Brook Resort,2,Wyndham,2026-01-23,2026-01-25,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100669,2025-07-21 14:12:14.557,114,Bentley Brook Resort,2,Wyndham,2026-01-23,2026-01-25,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102718,2025-09-15 15:06:18.120,114,Bentley Brook Resort,2,Wyndham,2026-02-06,2026-02-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
101814,2025-08-24 00:54:48.640,114,Bentley Brook Resort,2,Wyndham,2026-02-06,2026-02-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102369,2025-09-06 17:19:28.660,114,Bentley Brook Resort,2,Wyndham,2026-02-07,2026-02-09,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94312,2025-02-19 10:39:21.020,114,Bentley Brook Resort,2,Wyndham,2026-02-15,2026-02-18,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94597,2025-02-23 17:23:06.530,114,Bentley Brook Resort,2,Wyndham,2026-02-16,2026-02-20,None,12,Deluxe,2,False,False,True,False,False,Searching,0
92699,2025-01-16 19:42:55.927,114,Bentley Brook Resort,2,Wyndham,2026-12-29,2027-01-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102002,2025-08-28 17:21:44.983,114,Bentley Brook Resort,2,Wyndham,2026-12-30,2027-01-01,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99196,2025-06-05 12:59:24.557,115,Cypress Palms,2,Wyndham,2026-01-31,2026-02-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
98681,2025-05-21 01:01:52.643,117,Skyline Tower Resort,2,Wyndham,2026-01-09,2026-01-12,None,12,Deluxe,2,False,False,True,False,False,Searching,0
94665,2025-02-24 12:50:18.157,118,Shawnee Village Resort,2,Wyndham,2026-02-15,2026-02-18,Villa,9,Deluxe,2,False,False,True,False,False,Searching,0
96024,2025-03-17 14:38:38.867,119,Avenue Plaza Resort,2,Wyndham,2026-02-12,2026-02-14,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100939,2025-07-29 22:15:12.283,121,Panama City Beach Resort,2,Wyndham,2025-10-12,2025-10-18,None,12,Standard,1,False,False,True,False,False,Searching,0
90988,2024-12-06 13:31:30.843,123,Majestic Sun Resort,2,Wyndham,2025-10-23,2025-10-26,None,12,Suite,3,False,True,False,False,False,Searching,0
100069,2025-07-02 17:00:43.073,123,Majestic Sun Resort,2,Wyndham,2026-04-08,2026-04-14,None,12,Suite,3,False,True,False,False,False,Searching,0
100305,2025-07-11 16:18:39.813,123,Majestic Sun Resort,2,Wyndham,2026-04-09,2026-04-13,None,12,Suite,3,False,True,False,False,False,Searching,0
102849,2025-09-18 14:47:17.977,126,Margaritaville - Nashville,2,Wyndham,2025-11-02,2025-11-04,None,12,Deluxe,2,True,False,False,False,False,Searching,0
98502,2025-05-15 13:19:41.187,126,Margaritaville - Nashville,2,Wyndham,2025-11-14,2025-11-17,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100279,2025-07-10 19:30:48.900,126,Margaritaville - Nashville,2,Wyndham,2026-07-10,2026-07-14,None,12,Deluxe,2,True,False,False,False,False,Searching,0
100262,2025-07-10 06:06:45.500,139,Dolphin's Cove Resort,2,Wyndham,2025-10-13,2025-10-17,None,12,Suite,3,False,True,False,False,False,Searching,0
96051,2025-03-17 20:41:33.980,139,Dolphin's Cove Resort,2,Wyndham,2025-11-22,2025-11-29,None,12,Suite,3,False,True,False,False,False,Searching,0
102616,2025-09-12 15:53:58.000,139,Dolphin's Cove Resort,2,Wyndham,2025-12-06,2025-12-10,None,12,Suite,3,False,True,False,False,False,Searching,0
101825,2025-08-24 14:51:15.783,139,Dolphin's Cove Resort,2,Wyndham,2025-12-13,2025-12-17,None,12,Suite,3,False,True,False,False,False,Searching,0
101832,2025-08-24 18:41:21.960,139,Dolphin's Cove Resort,2,Wyndham,2025-12-23,2025-12-28,None,12,Suite,3,False,True,False,False,False,Searching,0
98284,2025-05-09 01:39:07.817,139,Dolphin's Cove Resort,2,Wyndham,2025-12-30,2026-01-01,None,12,Suite,3,False,True,False,False,False,Searching,0
100727,2025-07-23 12:36:29.300,139,Dolphin's Cove Resort,2,Wyndham,2026-03-02,2026-03-06,None,12,Suite,3,False,True,False,False,False,Searching,0
97209,2025-04-10 01:54:05.173,139,Dolphin's Cove Resort,2,Wyndham,2026-03-03,2026-03-06,None,12,Suite,3,False,True,False,False,False,Searching,0
96795,2025-03-31 00:07:39.797,139,Dolphin's Cove Resort,2,Wyndham,2026-03-03,2026-03-06,None,12,Suite,3,False,True,False,False,False,Searching,0
95378,2025-03-07 03:50:10.087,141,Waikiki Beach Walk Resort,2,Wyndham,2025-11-28,2025-12-08,None,12,Suite,3,False,True,False,False,False,Searching,0
95640,2025-03-11 06:11:18.973,141,Waikiki Beach Walk Resort,2,Wyndham,2025-11-30,2025-12-06,None,12,Suite,3,False,True,False,False,False,Searching,0
103303,2025-09-29 19:09:36.983,141,Waikiki Beach Walk Resort,2,Wyndham,2026-02-12,2026-02-21,None,12,Suite,3,False,True,False,False,False,Searching,0
103222,2025-09-27 12:09:28.063,150,Royal Vista Resort,2,Wyndham,2025-12-27,2026-01-02,None,12,Deluxe,2,False,False,True,False,False,Searching,0
103220,2025-09-27 12:04:03.710,152,Sea Gardens Resort,2,Wyndham,2025-11-10,2025-11-20,Condo,20,Standard,1,True,False,False,False,False,Searching,0
102401,2025-09-07 20:00:55.887,152,Sea Gardens Resort,2,Wyndham,2025-12-02,2025-12-07,Condo,20,Standard,1,True,False,False,False,False,Searching,0
101611,2025-08-16 15:34:18.833,152,Sea Gardens Resort,2,Wyndham,2025-12-04,2025-12-08,Condo,20,Deluxe,2,False,True,False,False,False,Searching,0
103012,2025-09-22 15:46:54.043,152,Sea Gardens Resort,2,Wyndham,2025-12-08,2025-12-14,Condo,20,Deluxe,2,False,True,False,False,False,Searching,0
92082,2025-01-04 17:54:39.970,152,Sea Gardens Resort,2,Wyndham,2026-01-01,2026-02-28,Condo,20,Deluxe,2,False,True,False,False,False,Searching,0
92271,2025-01-08 15:33:08.980,152,Sea Gardens Resort,2,Wyndham,2026-01-01,2026-01-31,Condo,20,Standard,1,True,False,False,False,False,Searching,0
93741,2025-02-07 16:28:02.470,152,Sea Gardens Resort,2,Wyndham,2026-01-28,2026-02-25,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
101790,2025-08-23 12:47:53.897,152,Sea Gardens Resort,2,Wyndham,2026-02-01,2026-02-28,Condo,20,Standard,1,True,False,False,False,False,Searching,0
99702,2025-06-22 19:57:11.457,152,Sea Gardens Resort,2,Wyndham,2026-02-23,2026-03-09,Condo,20,Standard,1,True,False,False,False,False,Searching,0
100945,2025-07-29 23:30:55.717,152,Sea Gardens Resort,2,Wyndham,2026-02-26,2026-03-01,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
99102,2025-06-02 14:18:40.623,152,Sea Gardens Resort,2,Wyndham,2026-03-23,2026-03-27,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
98938,2025-05-28 17:55:04.410,152,Sea Gardens Resort,2,Wyndham,2026-03-27,2026-04-04,Condo,20,Deluxe,2,False,False,True,False,False,Searching,0
102707,2025-09-14 22:56:05.327,153,Margaritaville - St. Thomas,2,Wyndham,2025-12-20,2025-12-27,None,12,Standard,1,True,False,False,False,False,Searching,0
99031,2025-05-31 12:29:56.490,153,Margaritaville - St. Thomas,2,Wyndham,2025-12-30,2026-01-06,None,12,Standard,1,True,False,False,False,False,Searching,0
95607,2025-03-10 19:08:40.377,153,Margaritaville - St. Thomas,2,Wyndham,2026-01-04,2026-01-10,None,12,Standard,1,True,False,False,False,False,Searching,0
101705,2025-08-18 19:25:12.453,153,Margaritaville - St. Thomas,2,Wyndham,2026-01-06,2026-01-09,None,12,Standard,1,True,False,False,False,False,Searching,0
99889,2025-06-27 22:24:42.180,153,Margaritaville - St. Thomas,2,Wyndham,2026-01-11,2026-01-13,None,12,Standard,1,True,False,False,False,False,Searching,0
103089,2025-09-24 14:36:04.817,153,Margaritaville - St. Thomas,2,Wyndham,2026-01-18,2026-01-22,None,12,Standard,1,True,False,False,False,False,Searching,0
99858,2025-06-27 04:45:44.507,153,Margaritaville - St. Thomas,2,Wyndham,2026-02-04,2026-02-06,None,12,Standard,1,True,False,False,False,False,Searching,0
97563,2025-04-19 18:13:56.290,153,Margaritaville - St. Thomas,2,Wyndham,2026-02-21,2026-02-24,None,12,Deluxe,2,False,True,False,False,False,Searching,0
100137,2025-07-05 20:09:52.763,153,Margaritaville - St. Thomas,2,Wyndham,2026-03-22,2026-03-24,None,12,Standard,1,True,False,False,False,False,Searching,0
98310,2025-05-10 01:15:16.520,153,Margaritaville - St. Thomas,2,Wyndham,2026-04-15,2026-04-22,None,12,Standard,1,True,False,False,False,False,Searching,0
98312,2025-05-10 01:53:56.237,153,Margaritaville - St. Thomas,2,Wyndham,2026-04-15,2026-04-22,None,12,Standard,1,True,False,False,False,False,Searching,0
95951,2025-03-16 14:04:50.780,153,Margaritaville - St. Thomas,2,Wyndham,2026-04-16,2026-04-21,None,12,Standard,1,True,False,False,False,False,Searching,0
102311,2025-09-05 10:54:11.393,153,Margaritaville - St. Thomas,2,Wyndham,2026-06-09,2026-06-11,None,12,Deluxe,2,False,True,False,False,False,Searching,0
102437,2025-09-08 13:54:42.537,159,Harbour Lights Resort,2,Wyndham,2025-11-14,2025-11-20,None,12,Standard,1,True,False,False,False,False,Searching,0
102570,2025-09-11 11:16:11.893,159,Harbour Lights Resort,2,Wyndham,2025-11-14,2025-11-20,None,12,Standard,1,True,False,False,False,False,Searching,0
102305,2025-09-05 09:49:43.030,159,Harbour Lights Resort,2,Wyndham,2025-11-15,2025-11-19,None,12,Standard,1,True,False,False,False,False,Searching,0
102715,2025-09-15 12:28:44.613,159,Harbour Lights Resort,2,Wyndham,2025-11-15,2025-11-19,None,12,Standard,1,True,False,False,False,False,Searching,0
100257,2025-07-10 00:48:36.800,159,Harbour Lights Resort,2,Wyndham,2026-08-11,2026-08-13,None,12,Standard,1,True,False,False,False,False,Searching,0
102322,2025-09-05 16:59:26.663,161,Oceanside Pier Resort,2,Wyndham,2025-11-23,2025-11-28,None,12,Deluxe,2,False,False,True,False,False,Searching,0
102041,2025-08-29 20:36:28.643,161,Oceanside Pier Resort,2,Wyndham,2025-12-23,2025-12-30,None,12,Deluxe,2,False,False,True,False,False,Searching,0
98838,2025-05-25 17:31:30.457,161,Oceanside Pier Resort,2,Wyndham,2026-07-26,2026-07-31,None,12,Deluxe,2,False,True,False,False,False,Searching,0
101916,2025-08-26 18:10:34.933,167,Margaritaville - Desert Blue,2,Wyndham,2025-12-06,2025-12-08,None,12,Deluxe,2,False,False,True,False,False,Searching,0
99012,2025-05-30 20:05:25.080,167,Margaritaville - Desert Blue,2,Wyndham,2026-05-14,2026-05-19,None,12,Deluxe,2,False,False,True,False,False,Searching,0
100768,2025-07-24 04:25:14.887,170,Anaheim Resort,2,Wyndham,2026-03-03,2026-03-06,None,12,Standard,1,False,False,True,False,False,Searching,0
100751,2025-07-23 19:04:01.873,170,Anaheim Resort,2,Wyndham,2026-03-03,2026-03-06,None,12,Standard,1,False,True,False,False,False,Searching,0
99129,2025-06-03 13:56:13.987,176,Riverside Suites Resort,2,Wyndham,2025-12-07,2025-12-11,None,12,Standard,1,False,False,True,False,False,Searching,0
98200,2025-05-06 18:06:58.863,176,Riverside Suites Resort,2,Wyndham,2026-01-12,2026-01-14,None,12,Standard,1,False,False,True,False,False,Searching,0
101410,2025-08-11 15:36:46.550,176,Riverside Suites Resort,2,Wyndham,2026-12-16,2026-12-20,None,12,Standard,1,False,False,True,False,False,Searching,0
100519,2025-07-17 14:01:01.510,184,Vino Bello Resort,2,Wyndham,2025-10-11,2025-10-13,None,12,Standard,1,True,False,False,False,False,Searching,0
96296,2025-03-21 23:54:58.777,184,Vino Bello Resort,2,Wyndham,2025-10-26,2025-11-01,None,12,Standard,1,True,False,False,False,False,Searching,0
98864,2025-05-26 16:11:57.363,184,Vino Bello Resort,2,Wyndham,2026-05-22,2026-05-25,None,12,Standard,1,True,False,False,False,False,Searching,0
100749,2025-07-23 16:59:16.570,184,Vino Bello Resort,2,Wyndham,2026-05-22,2026-05-25,None,12,Standard,1,True,False,False,False,False,Searching,0
98892,2025-05-27 13:26:02.897,184,Vino Bello Resort,2,Wyndham,2026-05-22,2026-05-25,None,12,Standard,1,True,False,False,False,False,Searching,0
102097,2025-08-31 15:46:34.837,184,Vino Bello Resort,2,Wyndham,2026-09-04,2026-09-06,None,12,Standard,1,True,False,False,False,False,Searching,0
103018,2025-09-22 17:44:35.237,186,Pinetop Resort,2,Wyndham,2025-12-23,2025-12-26,None,12,Standard,1,False,True,False,False,False,Searching,0
93578,2025-02-03 23:59:57.307,187,Club Wyndham Mauna Loa Village,2,Wyndham,2026-01-10,2026-01-19,None,12,Standard,1,False,False,True,False,False,Searching,0
94009,2025-02-12 23:53:59.520,187,Club Wyndham Mauna Loa Village,2,Wyndham,2026-02-01,2026-02-28,None,12,Standard,1,False,False,True,False,False,Searching,0
102029,2025-08-29 15:12:37.450,199,Rancho Vistoso Resort,2,Wyndham,2026-01-25,2026-02-21,None,12,Standard,1,False,False,True,False,False,Searching,0
100996,2025-07-31 11:23:51.960,199,Rancho Vistoso Resort,2,Wyndham,2026-02-22,2026-03-14,None,12,Standard,1,False,False,True,False,False,Searching,0
98888,2025-05-27 10:18:51.217,202,Limetree Beach Resort,2,Wyndham,2025-11-13,2025-11-18,None,12,Standard,1,True,False,False,False,False,Searching,0
99097,2025-06-02 11:46:17.010,202,Limetree Beach Resort,2,Wyndham,2025-12-03,2025-12-10,None,12,Standard,1,True,False,False,False,False,Searching,0
101360,2025-08-10 15:04:18.433,202,Limetree Beach Resort,2,Wyndham,2025-12-17,2025-12-27,None,12,Standard,1,True,False,False,False,False,Searching,0
96571,2025-03-26 16:27:20.783,202,Limetree Beach Resort,2,Wyndham,2025-12-29,2025-12-31,None,12,Standard,1,True,False,False,False,False,Searching,0
101183,2025-08-05 08:47:30.660,202,Limetree Beach Resort,2,Wyndham,2025-12-31,2026-01-06,None,12,Suite,3,False,True,False,False,False,Searching,0
96343,2025-03-22 19:05:00.437,202,Limetree Beach Resort,2,Wyndham,2026-01-01,2026-01-07,None,12,Standard,1,True,False,False,False,False,Searching,0
